ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,PASSENGERS
11111,12451,137.0
11193,10647,137.0
11193,14107,137.0
11278,12945,137.0
11278,15016,137.0
11292,10590,137.0
11292,12892,137.0
11292,14986,137.0
11298,11775,137.0
11298,12339,137.0
11298,12544,137.0
11298,12889,137.0
11298,15380,137.0
11337,10590,137.0
11423,13930,137.0
11423,14107,137.0
11433,10693,137.0
11433,10693,137.0
11433,13244,137.0
11433,13851,137.0
11441,12264,137.0
11445,10299,137.0
11603,13230,137.0
11603,14711,137.0
11618,11042,137.0
11618,11292,137.0
11618,11433,137.0
11630,11214,137.0
11697,14869,137.0
11775,13486,137.0
11884,12191,137.0
11973,11996,137.0
12007,10423,137.0
12173,12492,137.0
12173,14747,137.0
12184,12649,137.0
12191,10279,137.0
12191,10478,137.0
12191,12217,137.0
12191,14307,137.0
12197,11697,137.0
12264,11066,137.0
12266,15016,137.0
12278,10821,137.0
12280,13277,137.0
12320,10868,137.0
12339,13342,137.0
12391,15304,137.0
12478,11298,137.0
12478,13487,137.0
12478,13796,137.0
12523,10204,137.0
12704,13873,137.0
12884,11973,137.0
12889,10874,137.0
12889,14747,137.0
12892,12339,137.0
12892,12363,137.0
12892,13487,137.0
12892,15304,137.0
12945,11278,137.0
12953,11267,137.0
12953,14696,137.0
13034,13830,137.0
13204,14027,137.0
13230,11057,137.0
13244,10590,137.0
13296,10821,137.0
13303,11503,137.0
13303,15304,137.0
13485,11278,137.0
13486,13829,137.0
13486,14698,137.0
13487,11042,137.0
13487,14122,137.0
13495,14122,137.0
13710,10551,137.0
13796,14771,137.0
13829,13486,137.0
13930,11193,137.0
13930,12217,137.0
13930,12892,137.0
13930,14683,137.0
13930,14730,137.0
13931,14679,137.0
14027,14524,137.0
14027,14635,137.0
14057,13891,137.0
14081,10661,137.0
14081,11869,137.0
14107,14893,137.0
14307,10529,137.0
14492,10721,137.0
14492,12264,137.0
14492,14307,137.0
14512,10590,137.0
14679,11066,137.0
14689,11292,137.0
14698,14869,137.0
14730,13871,137.0
14771,14122,137.0
14831,14107,137.0
14869,12094,137.0
14869,13891,137.0
14869,14698,137.0
14893,13851,137.0
14893,14683,137.0
14908,14683,137.0
14908,14869,137.0
14955,14582,137.0
15016,11278,137.0
15016,13303,137.0
15096,10792,137.0
15249,10397,137.0
15257,10551,137.0
15304,10868,137.0
15304,13204,137.0
15370,11298,137.0
15376,15074,137.0
15380,13930,137.0
15406,13467,137.0
15412,10158,137.0
10139,13970,138.0
10155,10599,138.0
10194,10918,138.0
10299,10165,138.0
10299,10304,138.0
10397,11298,138.0
10397,12892,138.0
10423,13377,138.0
10423,15624,138.0
10431,11292,138.0
10551,10405,138.0
10551,12831,138.0
10551,12831,138.0
10551,15798,138.0
10557,14122,138.0
10590,10562,138.0
10693,14057,138.0
10781,10590,138.0
10781,11298,138.0
10781,14761,138.0
10792,10158,138.0
10821,11618,138.0
10868,13931,138.0
10918,14893,138.0
11057,12264,138.0
11057,13871,138.0
11057,14986,138.0
11066,11973,138.0
11066,12264,138.0
11066,13198,138.0
11123,14771,138.0
11193,12264,138.0
11193,13487,138.0
11433,13485,138.0
11433,14321,138.0
11540,12266,138.0
11618,10540,138.0
11618,12339,138.0
11624,12339,138.0
11697,14683,138.0
11823,11973,138.0
11884,10800,138.0
11953,11973,138.0
11973,10135,138.0
11973,11066,138.0
11973,12451,138.0
11986,11618,138.0
11995,11433,138.0
11996,11973,138.0
11997,12523,138.0
12127,10930,138.0
12149,14109,138.0
12177,11259,138.0
12191,11973,138.0
12191,14685,138.0
12191,16422,138.0
12264,10557,138.0
12264,11057,138.0
12264,11066,138.0
12264,11193,138.0
12264,13495,138.0
12265,14761,138.0
12266,12448,138.0
12451,10185,138.0
12451,12320,138.0
12523,10204,138.0
12819,14256,138.0
12892,11066,138.0
12892,13485,138.0
12892,14027,138.0
12892,14747,138.0
12892,15096,138.0
12953,12264,138.0
12953,12451,138.0
12954,10821,138.0
13109,13347,138.0
13204,10821,138.0
13204,11433,138.0
13342,11618,138.0
13467,13196,138.0
13467,16390,138.0
13476,10800,138.0
13487,10158,138.0
13487,11278,138.0
13487,12206,138.0
13487,12323,138.0
13487,12339,138.0
13487,13198,138.0
13487,14492,138.0
13796,11278,138.0
13796,11540,138.0
13830,12174,138.0
13851,10685,138.0
13871,10423,138.0
13873,11535,138.0
13873,12704,138.0
13930,13891,138.0
13931,14193,138.0
14027,14492,138.0
14100,10581,138.0
14100,11433,138.0
14107,12892,138.0
14109,13795,138.0
14122,11618,138.0
14307,12451,138.0
14524,10994,138.0
14524,11618,138.0
14570,11140,138.0
14570,12892,138.0
14570,13495,138.0
14582,12016,138.0
14683,12206,138.0
14685,12451,138.0
14698,13486,138.0
14698,14107,138.0
14698,14679,138.0
14747,12892,138.0
14747,13204,138.0
14761,10781,138.0
14771,12191,138.0
14771,14107,138.0
14843,10732,138.0
14869,14524,138.0
14893,10918,138.0
14893,12339,138.0
14893,15016,138.0
14908,14747,138.0
15016,11057,138.0
15074,11603,138.0
15096,10529,138.0
15096,13303,138.0
15282,10551,138.0
15304,11697,138.0
15304,12892,138.0
15304,13487,138.0
15304,14492,138.0
15370,13204,138.0
15478,13873,138.0
15798,10551,138.0
15919,13930,138.0
10158,11977,139.0
10158,13342,139.0
10158,15304,139.0
10257,11278,139.0
10397,12992,139.0
10423,14843,139.0
10431,10397,139.0
10466,12889,139.0
10529,10721,139.0
10529,12244,139.0
10551,12855,139.0
10551,13770,139.0
10551,14627,139.0
10562,10590,139.0
10590,13256,139.0
10599,13851,139.0
10630,10800,139.0
10693,13296,139.0
10713,10423,139.0
10800,11109,139.0
10821,11433,139.0
10821,12278,139.0
10849,11695,139.0
10926,14747,139.0
10926,14747,139.0
11042,11298,139.0
11042,11433,139.0
11057,15016,139.0
11066,12264,139.0
11066,12264,139.0
11150,15016,139.0
11193,11278,139.0
11193,11292,139.0
11193,13204,139.0
11278,12197,139.0
11278,13198,139.0
11278,14683,139.0
11292,14107,139.0
11433,11278,139.0
11433,11977,139.0
11433,13931,139.0
11433,14122,139.0
11535,13873,139.0
11540,12266,139.0
11540,14908,139.0
11603,10693,139.0
11603,10849,139.0
11615,13541,139.0
11618,13244,139.0
11630,15124,139.0
11630,15124,139.0
11637,13487,139.0
11695,10849,139.0
11695,14113,139.0
11869,14081,139.0
11953,14771,139.0
11977,10158,139.0
11986,14100,139.0
11995,12391,139.0
12197,11278,139.0
12206,11150,139.0
12206,15295,139.0
12264,11066,139.0
12264,11066,139.0
12264,15380,139.0
12266,13851,139.0
12451,11973,139.0
12451,12264,139.0
12478,13891,139.0
12492,12173,139.0
12544,10529,139.0
12769,11550,139.0
12892,14635,139.0
12965,13796,139.0
13072,10140,139.0
13198,14783,139.0
13203,10590,139.0
13230,11982,139.0
13230,14683,139.0
13256,10590,139.0
13296,12478,139.0
13303,11996,139.0
13342,10158,139.0
13433,12266,139.0
13461,14783,139.0
13485,13303,139.0
13486,10466,139.0
13487,12323,139.0
13495,10158,139.0
13495,10599,139.0
13495,14683,139.0
13541,10154,139.0
13577,13930,139.0
13796,12173,139.0
13873,12704,139.0
13873,12822,139.0
13873,15721,139.0
13891,14057,139.0
13931,11298,139.0
14027,10529,139.0
14027,14307,139.0
14081,14081,139.0
14098,14259,139.0
14100,11433,139.0
14100,14321,139.0
14107,11697,139.0
14107,12953,139.0
14113,11695,139.0
14122,11193,139.0
14259,14098,139.0
14477,13002,139.0
14492,14683,139.0
14570,14952,139.0
14582,12016,139.0
14635,11697,139.0
14679,14747,139.0
14683,13495,139.0
14683,13796,139.0
14685,11433,139.0
14747,11259,139.0
14747,12892,139.0
14771,12889,139.0
14783,13461,139.0
14819,11126,139.0
14831,14683,139.0
14893,15304,139.0
14908,10713,139.0
14986,15304,139.0
15016,11973,139.0
15016,12455,139.0
15016,13930,139.0
15016,14869,139.0
15027,15024,139.0
15074,12896,139.0
15257,10551,139.0
15356,14524,139.0
15412,12206,139.0
15841,12523,139.0
10140,14771,140.0
10185,11618,140.0
10185,12266,140.0
10194,14794,140.0
10397,11921,140.0
10397,12191,140.0
10397,14679,140.0
10423,12264,140.0
10423,12266,140.0
10478,10874,140.0
10529,13487,140.0
10529,15096,140.0
10551,11492,140.0
10551,11492,140.0
10551,11492,140.0
10551,12709,140.0
10551,12831,140.0
10551,12831,140.0
10590,11823,140.0
10590,12343,140.0
10590,13184,140.0
10599,11298,140.0
10599,13495,140.0
10599,15370,140.0
10685,13851,140.0
10693,11111,140.0
10693,13230,140.0
10792,11057,140.0
10821,11057,140.0
10821,12992,140.0
11003,10257,140.0
11042,11259,140.0
11057,14986,140.0
11066,12264,140.0
11066,15376,140.0
11111,10693,140.0
11111,11150,140.0
11150,10185,140.0
11193,13930,140.0
11259,13495,140.0
11259,14100,140.0
11278,10397,140.0
11278,13487,140.0
11278,14307,140.0
11292,10590,140.0
11298,10423,140.0
11336,12737,140.0
11344,14314,140.0
11433,12339,140.0
11433,13198,140.0
11481,15016,140.0
11531,11298,140.0
11540,13303,140.0
11603,11003,140.0
11618,10693,140.0
11630,12214,140.0
11697,10140,140.0
11697,10423,140.0
11869,10661,140.0
11953,11973,140.0
11973,10874,140.0
11973,11953,140.0
11973,13256,140.0
11973,15016,140.0
11996,10158,140.0
12191,10721,140.0
12191,14307,140.0
12264,11066,140.0
12264,11066,140.0
12264,13577,140.0
12339,10721,140.0
12339,12197,140.0
12339,13851,140.0
12343,10590,140.0
12391,16091,140.0
12451,13198,140.0
12478,12451,140.0
12478,15024,140.0
12478,15304,140.0
12649,14088,140.0
12708,10551,140.0
12851,10551,140.0
12889,15304,140.0
12892,14843,140.0
12896,15074,140.0
12992,14683,140.0
13072,10140,140.0
13077,11540,140.0
13204,14321,140.0
13204,15304,140.0
13277,14761,140.0
13303,12217,140.0
13303,12323,140.0
13303,14683,140.0
13342,11042,140.0
13487,11193,140.0
13495,11298,140.0
13495,13303,140.0
13767,10754,140.0
13770,10551,140.0
13796,10821,140.0
13851,11259,140.0
13871,14570,140.0
13873,11535,140.0
13873,11845,140.0
13873,15721,140.0
13873,15721,140.0
13891,13796,140.0
14009,12947,140.0
14027,14524,140.0
14088,12184,140.0
14100,13342,140.0
14100,14027,140.0
14107,11085,140.0
14107,11085,140.0
14107,14193,140.0
14122,10557,140.0
14307,14122,140.0
14474,11630,140.0
14492,11278,140.0
14492,11298,140.0
14492,11433,140.0
14512,12917,140.0
14570,11298,140.0
14574,12264,140.0
14635,11278,140.0
14635,14027,140.0
14679,13851,140.0
14683,10185,140.0
14689,14747,140.0
14730,13487,140.0
14738,10299,140.0
14747,12892,140.0
14761,13277,140.0
14771,11259,140.0
14771,11953,140.0
14771,15304,140.0
14771,15919,140.0
14794,10194,140.0
14919,10299,140.0
15016,14869,140.0
15124,11630,140.0
15304,10721,140.0
15304,13204,140.0
15304,13296,140.0
15376,14107,140.0
15624,10423,140.0
15624,14730,140.0
15721,13873,140.0
15862,10551,140.0
10011,10011,141.0
10139,13970,141.0
10158,12945,141.0
10158,13495,141.0
10185,14843,141.0
10194,12992,141.0
10247,11630,141.0
10397,11193,141.0
10423,12266,141.0
10529,10792,141.0
10529,11057,141.0
10551,10304,141.0
10551,10405,141.0
10590,11637,141.0
10590,11775,141.0
10599,10800,141.0
10620,11908,141.0
10693,11298,141.0
10713,14027,141.0
10721,11278,141.0
10721,12264,141.0
10754,14125,141.0
10792,10185,141.0
10800,13476,141.0
10800,14057,141.0
10821,13930,141.0
10849,11603,141.0
10849,13232,141.0
11042,11618,141.0
11042,11618,141.0
11042,12264,141.0
11042,13930,141.0
11057,12264,141.0
11066,12264,141.0
11193,10792,141.0
11193,11697,141.0
11193,12266,141.0
11278,14986,141.0
11298,14783,141.0
11423,11057,141.0
11433,13204,141.0
11433,15016,141.0
11540,10466,141.0
11540,10821,141.0
11603,15074,141.0
11618,10423,141.0
11618,14685,141.0
11775,10590,141.0
11789,11898,141.0
11844,10299,141.0
11884,10800,141.0
11898,11789,141.0
11973,13203,141.0
11973,14524,141.0
12156,13244,141.0
12191,10397,141.0
12217,15919,141.0
12264,10423,141.0
12264,13931,141.0
12264,14492,141.0
12266,12012,141.0
12266,15016,141.0
12266,15569,141.0
12278,10821,141.0
12451,11540,141.0
12478,13796,141.0
12844,13970,141.0
12851,10551,141.0
12889,12965,141.0
12889,15376,141.0
12892,13796,141.0
12892,14057,141.0
12892,15304,141.0
12896,12266,141.0
12945,10158,141.0
12965,12889,141.0
12992,10194,141.0
12992,10397,141.0
13032,14122,141.0
13034,13830,141.0
13072,10140,141.0
13072,10140,141.0
13109,13347,141.0
13198,14831,141.0
13204,14492,141.0
13230,11433,141.0
13244,11259,141.0
13244,13851,141.0
13256,11973,141.0
13303,12266,141.0
13342,11618,141.0
13487,14262,141.0
13495,14092,141.0
13577,15096,141.0
13770,10551,141.0
13796,11540,141.0
13796,14771,141.0
13873,11845,141.0
13930,10693,141.0
13930,10744,141.0
13930,13577,141.0
13931,13487,141.0
14057,13487,141.0
14057,14831,141.0
14092,13495,141.0
14100,12451,141.0
14100,14027,141.0
14107,14057,141.0
14107,14570,141.0
14107,15023,141.0
14108,11292,141.0
14122,11618,141.0
14122,13930,141.0
14122,14307,141.0
14259,10185,141.0
14307,14122,141.0
14474,11630,141.0
14489,10423,141.0
14492,11278,141.0
14570,13871,141.0
14627,10551,141.0
14679,13487,141.0
14679,15096,141.0
14747,14679,141.0
14747,14908,141.0
14771,15304,141.0
14869,15304,141.0
14952,14570,141.0
15304,10693,141.0
15304,11697,141.0
15304,14635,141.0
15356,10185,141.0
15991,10299,141.0
16091,12391,141.0
16091,13871,141.0
10135,11973,142.0
10158,12478,142.0
10158,14761,142.0
10279,12896,142.0
10299,10304,142.0
10397,11278,142.0
10466,10140,142.0
10540,11057,142.0
10590,10666,142.0
10590,11274,142.0
10590,11637,142.0
10590,13184,142.0
10666,10590,142.0
10693,12965,142.0
10721,11618,142.0
10783,11630,142.0
10792,10529,142.0
10792,11193,142.0
10821,12451,142.0
10849,11719,142.0
11003,12892,142.0
11003,13303,142.0
11042,11433,142.0
11042,13487,142.0
11057,10154,142.0
11057,12191,142.0
11057,14685,142.0
11057,15370,142.0
11111,15919,142.0
11146,15304,142.0
11193,12264,142.0
11193,13930,142.0
11193,14122,142.0
11274,10590,142.0
11278,10397,142.0
11278,12945,142.0
11278,12954,142.0
11278,14635,142.0
11292,14570,142.0
11298,11252,142.0
11298,13495,142.0
11298,14122,142.0
11298,14570,142.0
11336,12755,142.0
11433,10693,142.0
11535,13873,142.0
11540,10185,142.0
11540,12266,142.0
11603,14679,142.0
11630,10247,142.0
11630,12214,142.0
11630,15124,142.0
11637,10590,142.0
11646,13055,142.0
11697,13303,142.0
11719,10849,142.0
11775,14107,142.0
11823,10590,142.0
11845,13873,142.0
11898,13290,142.0
11973,11637,142.0
11973,13198,142.0
11973,13232,142.0
11986,10693,142.0
12191,14747,142.0
12206,12266,142.0
12206,13700,142.0
12214,11630,142.0
12217,12191,142.0
12264,11441,142.0
12264,14100,142.0
12266,10140,142.0
12266,13433,142.0
12266,14674,142.0
12278,14107,142.0
12320,10599,142.0
12339,14027,142.0
12451,11540,142.0
12451,13204,142.0
12455,15016,142.0
12737,11336,142.0
12884,10397,142.0
12889,13485,142.0
12892,10423,142.0
12892,12264,142.0
12945,11278,142.0
12954,13204,142.0
12965,10693,142.0
13072,10140,142.0
13077,11540,142.0
13198,11973,142.0
13204,10158,142.0
13204,13158,142.0
13230,12264,142.0
13290,11298,142.0
13290,11898,142.0
13303,11292,142.0
13303,15096,142.0
13342,10599,142.0
13485,14100,142.0
13486,14893,142.0
13487,11298,142.0
13487,12478,142.0
13495,10158,142.0
13770,10551,142.0
13830,14262,142.0
13851,11618,142.0
13851,13244,142.0
13873,11535,142.0
13891,11884,142.0
13930,11193,142.0
13930,11986,142.0
13931,10785,142.0
13933,14027,142.0
14027,10713,142.0
14027,13204,142.0
14027,14027,142.0
14027,14100,142.0
14057,12889,142.0
14100,10581,142.0
14100,13303,142.0
14107,11085,142.0
14107,16218,142.0
14112,10590,142.0
14193,15016,142.0
14254,14027,142.0
14492,10732,142.0
14492,12264,142.0
14492,13495,142.0
14524,11973,142.0
14570,11292,142.0
14627,10551,142.0
14683,13796,142.0
14696,12264,142.0
14709,10299,142.0
14730,13495,142.0
14747,12451,142.0
14747,14679,142.0
14794,10136,142.0
14828,12523,142.0
14893,13486,142.0
14895,13873,142.0
14908,10423,142.0
15016,15454,142.0
15124,11630,142.0
15167,10154,142.0
15257,10551,142.0
15304,14869,142.0
15370,10599,142.0
15376,10423,142.0
15919,11111,142.0
15991,10299,142.0
16091,11618,142.0
10140,14893,143.0
10158,10994,143.0
10158,14112,143.0
10165,10299,143.0
10204,12523,143.0
10241,10551,143.0
10257,12451,143.0
10299,15478,143.0
10397,13851,143.0
10423,10562,143.0
10466,10559,143.0
10478,10874,143.0
10551,10304,143.0
10551,11492,143.0
10551,11492,143.0
10590,13184,143.0
10590,13433,143.0
10617,14771,143.0
10620,11879,143.0
10661,11869,143.0
10693,10136,143.0
10693,10918,143.0
10721,10849,143.0
10732,13303,143.0
10792,13198,143.0
10792,14122,143.0
10821,13360,143.0
10868,12320,143.0
10918,10693,143.0
11003,11057,143.0
11057,10792,143.0
11066,13198,143.0
11126,14819,143.0
11140,14570,143.0
11150,12206,143.0
11193,10194,143.0
11193,11977,143.0
11227,10551,143.0
11259,14683,143.0
11278,14635,143.0
11298,10599,143.0
11391,15550,143.0
11433,10821,143.0
11540,13139,143.0
11540,14908,143.0
11618,11042,143.0
11618,11298,143.0
11618,12478,143.0
11637,10590,143.0
11637,11973,143.0
11823,13930,143.0
11867,11298,143.0
11973,11637,143.0
11973,14027,143.0
11973,14730,143.0
11995,11433,143.0
12007,15919,143.0
12127,10930,143.0
12173,12492,143.0
12191,13487,143.0
12228,13486,143.0
12264,10397,143.0
12264,11057,143.0
12264,11441,143.0
12264,14524,143.0
12323,13303,143.0
12339,10821,143.0
12523,14828,143.0
12652,11646,143.0
12709,10551,143.0
12831,10551,143.0
12889,10630,143.0
12889,13871,143.0
12889,14113,143.0
12892,14314,143.0
13184,10590,143.0
13196,13467,143.0
13198,12451,143.0
13204,10713,143.0
13204,10868,143.0
13230,10397,143.0
13244,11618,143.0
13303,12339,143.0
13303,12889,143.0
13303,14843,143.0
13342,13303,143.0
13360,10821,143.0
13369,10551,143.0
13433,10590,143.0
13486,14057,143.0
13487,10529,143.0
13487,11042,143.0
13495,10792,143.0
13495,14831,143.0
13541,11615,143.0
13891,14747,143.0
13930,13244,143.0
13930,14122,143.0
13930,14576,143.0
13931,12264,143.0
13933,15304,143.0
14027,11973,143.0
14027,13398,143.0
14057,13486,143.0
14100,11193,143.0
14107,12206,143.0
14107,14831,143.0
14113,12889,143.0
14113,14893,143.0
14122,13342,143.0
14492,10721,143.0
14570,10874,143.0
14679,13851,143.0
14685,14802,143.0
14696,11278,143.0
14730,11973,143.0
14747,12889,143.0
14747,15041,143.0
14771,11292,143.0
14771,15023,143.0
14783,13303,143.0
14831,14747,143.0
14869,13891,143.0
14869,14908,143.0
14908,10713,143.0
15016,15454,143.0
15124,11630,143.0
15124,11630,143.0
15249,11259,143.0
15304,12953,143.0
15304,13204,143.0
15919,11953,143.0
10158,10529,144.0
10158,11042,144.0
10204,12523,144.0
10268,12888,144.0
10397,12278,144.0
10416,11550,144.0
10423,11973,144.0
10469,13930,144.0
10478,11066,144.0
10529,11697,144.0
10540,10397,144.0
10551,15862,144.0
10590,10666,144.0
10590,14633,144.0
10590,14761,144.0
10590,15016,144.0
10693,11433,144.0
10693,11697,144.0
10693,13930,144.0
10721,11433,144.0
10754,10299,144.0
10792,12206,144.0
10792,14307,144.0
10800,14057,144.0
10821,10994,144.0
10874,10693,144.0
10994,10821,144.0
11042,10158,144.0
11042,13342,144.0
11057,10540,144.0
11057,12264,144.0
11109,14683,144.0
11193,14869,144.0
11259,15249,144.0
11278,10581,144.0
11278,10721,144.0
11278,13296,144.0
11278,13303,144.0
11278,14492,144.0
11292,10792,144.0
11531,11298,144.0
11540,10185,144.0
11603,13127,144.0
11615,10154,144.0
11637,10397,144.0
11637,11973,144.0
11833,11630,144.0
11973,10423,144.0
11973,11986,144.0
11973,11995,144.0
11973,14730,144.0
12173,12016,144.0
12206,13487,144.0
12264,10397,144.0
12264,10721,144.0
12264,10785,144.0
12264,10792,144.0
12264,14576,144.0
12266,11292,144.0
12320,12191,144.0
12339,10185,144.0
12391,10693,144.0
12451,11150,144.0
12492,12173,144.0
12709,10551,144.0
12755,11336,144.0
12819,14256,144.0
12831,10551,144.0
12855,10551,144.0
12888,10268,144.0
12888,14869,144.0
12889,10693,144.0
12889,14057,144.0
12892,11603,144.0
12892,13931,144.0
12892,14057,144.0
12953,11109,144.0
12953,14635,144.0
12954,10397,144.0
12982,13930,144.0
12982,14908,144.0
12992,14893,144.0
13055,13002,144.0
13061,11540,144.0
13139,13072,144.0
13184,10590,144.0
13198,11298,144.0
13232,10849,144.0
13232,11973,144.0
13244,13303,144.0
13303,12451,144.0
13303,12478,144.0
13303,15412,144.0
13367,14122,144.0
13377,13931,144.0
13484,14193,144.0
13485,11433,144.0
13486,12228,144.0
13487,12264,144.0
13487,13851,144.0
13796,15016,144.0
13930,10268,144.0
13930,11423,144.0
13930,14730,144.0
13930,15412,144.0
13931,11618,144.0
14027,10792,144.0
14057,12892,144.0
14100,14685,144.0
14107,14635,144.0
14112,10158,144.0
14122,12892,144.0
14193,11278,144.0
14256,12819,144.0
14306,10721,144.0
14307,10792,144.0
14492,11057,144.0
14633,10590,144.0
14679,11540,144.0
14685,13930,144.0
14730,11697,144.0
14747,13891,144.0
14747,14262,144.0
14747,14679,144.0
14814,14761,144.0
14869,11233,144.0
14869,15825,144.0
14893,12992,144.0
14893,14113,144.0
14893,14730,144.0
14908,11697,144.0
14986,11057,144.0
15016,10590,144.0
15016,11973,144.0
15016,12266,144.0
15074,13204,144.0
15257,10551,144.0
15293,11336,144.0
15304,10140,144.0
15304,12441,144.0
15356,13871,144.0
15825,14869,144.0
15919,12007,144.0
15919,12217,144.0
10136,14794,145.0
10140,12339,145.0
10154,13930,145.0
10185,10540,145.0
10185,12055,145.0
10299,10245,145.0
10299,14709,145.0
10397,10540,145.0
10423,14747,145.0
10431,11057,145.0
10466,12892,145.0
10581,14100,145.0
10599,12320,145.0
10693,11433,145.0
10721,13422,145.0
10728,15048,145.0
10792,11042,145.0
10792,11193,145.0
10792,11618,145.0
10792,11697,145.0
10800,11884,145.0
10874,10478,145.0
10874,11973,145.0
10874,11973,145.0
10980,11973,145.0
10994,11298,145.0
10994,11618,145.0
11057,14814,145.0
11066,10478,145.0
11193,10792,145.0
11193,12264,145.0
11193,13487,145.0
11203,13495,145.0
11278,10140,145.0
11278,11267,145.0
11278,11433,145.0
11278,13487,145.0
11292,10792,145.0
11292,14321,145.0
11298,11624,145.0
11298,13930,145.0
11298,14683,145.0
11336,12737,145.0
11423,11577,145.0
11433,10994,145.0
11433,14100,145.0
11540,12266,145.0
11577,11423,145.0
11588,11762,145.0
11618,15249,145.0
11697,11193,145.0
11697,12197,145.0
11697,15295,145.0
11973,10529,145.0
11973,10874,145.0
11973,10980,145.0
11973,14027,145.0
11977,10590,145.0
11986,11973,145.0
11996,11259,145.0
12124,13930,145.0
12173,14679,145.0
12174,13830,145.0
12191,12320,145.0
12214,11630,145.0
12244,15249,145.0
12264,11042,145.0
12264,12365,145.0
12278,11298,145.0
12320,10529,145.0
12339,11433,145.0
12339,13871,145.0
12365,12264,145.0
12402,12173,145.0
12451,12478,145.0
12478,12451,145.0
12478,13495,145.0
12478,14524,145.0
12708,10551,145.0
12831,10551,145.0
12889,11066,145.0
12889,13194,145.0
12889,15096,145.0
12892,11067,145.0
12892,13204,145.0
12892,14869,145.0
12917,14512,145.0
12953,10785,145.0
12953,14986,145.0
13198,10792,145.0
13198,11057,145.0
13198,11066,145.0
13198,11540,145.0
13204,11697,145.0
13230,10693,145.0
13244,11433,145.0
13303,10994,145.0
13303,11003,145.0
13303,11278,145.0
13303,12339,145.0
13303,14576,145.0
13303,15295,145.0
13342,13487,145.0
13422,13495,145.0
13485,11624,145.0
13486,13244,145.0
13487,10185,145.0
13487,11193,145.0
13487,11618,145.0
13487,12217,145.0
13495,11203,145.0
13495,14730,145.0
13507,15167,145.0
13770,10551,145.0
13863,10170,145.0
13871,13930,145.0
13873,14895,145.0
13930,10685,145.0
13930,13198,145.0
13930,13577,145.0
13931,12264,145.0
13931,14679,145.0
14088,12184,145.0
14107,11085,145.0
14107,14057,145.0
14122,10821,145.0
14256,12819,145.0
14259,12206,145.0
14524,13303,145.0
14524,14492,145.0
14679,10140,145.0
14679,10792,145.0
14679,12892,145.0
14679,14057,145.0
14730,11973,145.0
14730,12892,145.0
14747,14828,145.0
14783,12223,145.0
14802,11423,145.0
14843,10994,145.0
14869,11193,145.0
15023,14489,145.0
15048,10728,145.0
15057,12339,145.0
15096,11278,145.0
15124,11630,145.0
15124,11630,145.0
15167,10154,145.0
15249,13204,145.0
15249,15304,145.0
15295,10135,145.0
15304,12953,145.0
15412,12266,145.0
15798,10551,145.0
15861,13970,145.0
15919,13303,145.0
10140,14113,146.0
10158,10721,146.0
10158,14122,146.0
10194,12945,146.0
10208,12953,146.0
10299,11336,146.0
10466,11540,146.0
10478,13184,146.0
10529,11973,146.0
10529,12320,146.0
10529,14027,146.0
10551,11492,146.0
10551,12807,146.0
10551,12831,146.0
10551,12831,146.0
10551,14718,146.0
10562,10423,146.0
10590,11637,146.0
10590,13256,146.0
10590,15008,146.0
10693,11603,146.0
10693,13303,146.0
10713,14303,146.0
10721,13198,146.0
10721,14100,146.0
10792,13487,146.0
10821,13930,146.0
10849,11775,146.0
10868,13851,146.0
10874,14570,146.0
10994,10158,146.0
11042,10792,146.0
11049,12965,146.0
11057,11003,146.0
11085,14107,146.0
11085,14107,146.0
11085,14107,146.0
11252,12217,146.0
11292,11193,146.0
11292,14122,146.0
11298,10821,146.0
11298,11612,146.0
11298,12191,146.0
11298,13342,146.0
11298,15411,146.0
11433,11193,146.0
11618,10792,146.0
11630,15124,146.0
11638,10713,146.0
11697,14100,146.0
11719,10140,146.0
11775,11298,146.0
11833,11630,146.0
11953,14492,146.0
11973,10874,146.0
11973,11298,146.0
11973,14986,146.0
11977,13930,146.0
11995,11973,146.0
11995,13204,146.0
12055,10185,146.0
12191,14679,146.0
12206,14683,146.0
12206,15295,146.0
12214,11630,146.0
12264,12953,146.0
12266,11298,146.0
12451,11973,146.0
12478,10208,146.0
12478,12250,146.0
12523,15841,146.0
12553,11126,146.0
12737,11336,146.0
12878,16091,146.0
12888,14679,146.0
12889,14771,146.0
12892,12758,146.0
12892,13244,146.0
12892,14747,146.0
12892,14747,146.0
12945,11298,146.0
12953,12892,146.0
12953,13871,146.0
12965,10140,146.0
12965,11049,146.0
13003,10299,146.0
13203,11973,146.0
13230,10185,146.0
13256,10590,146.0
13303,12217,146.0
13461,14100,146.0
13467,15406,146.0
13487,11433,146.0
13495,12339,146.0
13495,12954,146.0
13495,14307,146.0
13541,15167,146.0
13863,10170,146.0
13871,16133,146.0
13873,15478,146.0
14057,14107,146.0
14100,11278,146.0
14100,12264,146.0
14107,12992,146.0
14113,10140,146.0
14122,10821,146.0
14122,13367,146.0
14193,11057,146.0
14193,11298,146.0
14234,10551,146.0
14303,11603,146.0
14321,11057,146.0
14477,13002,146.0
14512,15295,146.0
14524,12264,146.0
14524,12953,146.0
14524,14027,146.0
14570,13244,146.0
14582,12016,146.0
14679,14747,146.0
14683,10599,146.0
14683,13930,146.0
14747,14747,146.0
14761,10158,146.0
14761,10590,146.0
14771,12191,146.0
